Z,N,BE,bet2,bet4,Rch,Edef,Sn,Sp,Qbet,Mcal,Mexp-Mcal,Jexp,Jth,Pexp,Pth
73,82,1218.513962,0.06,0.0,5.126,1.21,16.52,-1.26,-14.85,-24.57,999.99,5.5,5.5,-1,-1
73,83,1227.855279,0.06,0.01,5.132,1.81,9.34,-0.72,-7.78,-25.84,999.99,2.0,2.0,-1,1
73,84,1240.066597,-0.08,0.01,5.141,1.92,12.21,-0.45,-10.35,-29.98,0.34,0.5,5.5,1,-1
73,85,1249.137915,-0.11,0.02,5.154,2.28,9.08,-0.35,-6.73,-30.98,999.99,2.0,2.0,-1,1
73,86,1260.759233,0.12,0.02,5.161,2.77,11.62,-0.31,-9.24,-34.53,0.09,0.5,5.5,-1,-1
73,87,1270.080551,0.16,0.02,5.18,3.45,9.32,0.31,-6.36,-35.78,-0.09,99.9,2.0,9,1
73,88,1281.311869,0.19,0.05,5.199,4.25,11.23,0.41,-8.45,-38.94,0.24,99.9,3.5,9,-1
73,89,1290.313187,0.2,0.04,5.207,4.75,9.0,0.92,-5.92,-39.87,0.09,99.9,3.0,9,-1
73,90,1301.344505,0.21,0.06,5.213,5.86,11.03,1.1,-7.89,-42.83,0.3,99.9,3.5,9,-1
73,91,1309.975823,0.22,0.06,5.224,6.32,8.63,1.3,-5.35,-43.39,0.1,3.0,2.0,1,1
73,92,1320.667141,0.22,0.05,5.232,7.33,10.69,1.54,-7.23,-46.01,0.16,99.9,2.5,9,1
73,93,1329.268458,0.25,0.04,5.251,7.9,8.6,1.87,-4.91,-46.54,0.44,2.0,0.0,1,-1
73,94,1339.609776,0.25,0.06,5.254,8.93,10.35,2.1,-6.7,-48.81,0.46,1.5,2.5,1,1
73,95,1347.671094,0.27,0.03,5.272,9.13,8.05,2.15,-3.89,-48.8,0.4,99.9,1.0,9,1
73,96,1357.892412,0.27,0.06,5.275,10.33,10.23,2.6,-5.86,-50.95,0.66,2.5,2.5,-1,1
73,97,1365.57373,0.3,0.09,5.297,10.4,7.68,2.69,-3.12,-50.56,0.42,3.0,2.0,1,-1
73,98,1375.375048,0.29,0.06,5.298,11.43,9.81,3.12,-5.24,-52.29,0.57,2.5,2.5,-1,1
73,99,1382.866366,0.29,0.06,5.305,11.62,7.5,3.14,-2.38,-51.71,0.38,3.0,2.0,1,-1
73,100,1392.187684,0.29,0.04,5.311,12.35,9.32,3.56,-3.76,-52.96,0.56,2.5,2.5,-1,1
73,101,1399.259002,0.26,0.02,5.305,12.65,7.07,3.81,-1.38,-51.96,0.22,3.0,1.0,1,1
73,102,1408.39032,0.29,0.02,5.325,13.09,9.14,4.12,-3.3,-53.02,0.62,3.5,2.5,1,1
73,103,1415.191637,0.29,0.02,5.333,13.2,6.8,4.23,-0.71,-51.75,0.39,1.0,0.0,-1,-1
73,104,1423.662955,0.29,-0.01,5.346,13.3,8.47,4.58,-2.03,-52.15,0.43,3.5,4.5,1,-1
73,105,1430.374273,0.3,-0.02,5.36,13.4,6.71,4.92,0.06,-50.79,999.99,1.0,1.0,1,1
73,106,1438.515591,0.29,-0.02,5.358,13.43,8.15,5.09,-1.18,-50.86,0.5,3.5,4.5,1,-1
73,107,1444.456909,0.28,-0.03,5.36,12.84,5.94,5.52,1.38,-48.73,-0.2,1.0,1.0,1,-1
73,108,1452.508227,0.28,-0.04,5.37,12.97,8.05,5.63,-0.54,-48.71,0.27,3.5,4.5,1,-1
73,109,1458.459545,0.28,-0.05,5.377,12.46,5.95,6.13,1.81,-46.59,0.15,3.0,4.0,-1,1
73,110,1465.610863,0.28,-0.05,5.384,11.93,7.16,6.36,0.85,-45.67,0.38,3.5,4.5,1,-1
73,111,1470.992181,0.26,-0.07,5.383,11.04,5.38,6.62,3.0,-42.98,0.14,5.0,3.0,-1,1
73,112,1477.783499,0.25,-0.07,5.383,10.41,6.79,6.77,1.98,-41.7,0.31,3.5,4.5,1,-1
73,113,1482.714816,0.24,-0.05,5.382,9.33,4.93,7.18,4.19,-38.56,-0.05,99.9,1.0,9,-1
73,114,1489.276134,0.24,-0.07,5.393,8.66,6.56,7.41,2.81,-37.05,0.15,99.9,4.5,9,-1
73,115,1494.147452,0.24,-0.08,5.403,7.4,4.87,8.84,4.83,-33.85,0.23,99.9,8.0,9,1
73,116,1499.69877,-0.19,0.01,5.376,6.23,5.56,8.05,4.3,-31.33,999.99,3.5,1.5,1,-1
73,117,1504.540088,-0.19,0.01,5.384,5.28,4.84,8.26,5.9,-28.1,999.99,99.9,2.0,9,-1
73,118,1510.801406,-0.18,0.02,5.386,4.96,6.26,8.58,4.58,-26.29,999.99,99.9,1.5,9,1
73,119,1515.392724,-0.15,-0.01,5.382,4.14,4.59,9.0,6.45,-22.81,999.99,99.9,3.0,9,1
73,120,1521.684042,-0.14,0.0,5.384,3.9,6.29,9.16,4.85,-21.03,999.99,99.9,5.5,9,-1
73,121,1525.96536,-0.13,-0.01,5.387,3.12,4.28,9.47,7.31,-17.24,999.99,99.9,3.0,9,1
73,122,1531.736678,-0.12,-0.01,5.395,2.4,5.77,9.64,5.85,-14.94,999.99,99.9,5.5,9,-1
73,123,1535.837995,-0.11,-0.01,5.399,1.85,4.1,10.32,8.15,-10.97,999.99,99.9,3.0,9,1
73,124,1541.559313,-0.09,-0.02,5.4,1.08,5.73,10.61,6.2,-8.62,999.99,99.9,5.5,9,-1
73,125,1545.210631,0.0,0.0,5.395,0.0,3.65,10.65,8.5,-4.2,999.99,99.9,5.0,9,1
73,126,1551.151949,0.0,0.0,5.401,0.0,5.95,10.83,6.62,-2.07,999.99,99.9,5.5,9,-1
73,127,1552.693267,0.0,0.0,5.406,0.0,1.54,11.03,11.2,4.46,999.99,99.9,1.0,9,-1
73,128,1557.074585,-0.04,0.0,5.416,0.43,4.38,11.0,8.55,8.15,999.99,99.9,5.5,9,-1
73,129,1558.715903,-0.05,0.0,5.418,0.39,1.64,11.51,11.74,14.58,999.99,99.9,1.0,9,-1
73,130,1562.467221,-0.05,0.01,5.43,0.83,3.75,11.55,9.68,18.9,999.99,99.9,5.5,9,-1
73,131,1564.128539,0.07,0.0,5.434,0.77,1.67,11.91,11.99,25.31,999.99,99.9,1.0,9,-1
73,132,1567.469857,0.08,0.03,5.447,1.23,3.34,11.66,10.55,30.04,999.99,99.9,5.5,9,-1
73,133,1569.351174,0.09,0.02,5.455,1.38,1.88,11.74,12.45,36.23,999.99,99.9,1.0,9,-1
73,134,1572.852492,0.14,0.06,5.473,2.33,3.5,12.02,11.05,40.8,999.99,99.9,5.5,9,-1
73,135,1574.48381,0.15,0.09,5.486,2.25,1.64,12.14,12.91,47.24,999.99,99.9,1.0,9,-1
73,136,1578.285128,0.16,0.07,5.494,3.78,3.8,12.31,11.37,51.51,999.99,99.9,3.5,9,-1
73,137,1580.486446,0.2,0.07,5.515,4.79,2.2,12.78,12.67,57.38,999.99,99.9,5.0,9,1
73,138,1583.877764,0.21,0.08,5.525,5.61,3.39,12.82,11.12,62.06,999.99,99.9,3.5,9,-1
73,139,1586.059082,0.22,0.08,5.541,6.51,2.18,13.4,12.76,67.95,999.99,99.9,0.0,9,1
73,140,1589.0904,0.24,0.1,5.553,7.25,3.04,13.34,11.88,72.99,999.99,99.9,2.5,9,1
73,141,1590.811718,0.22,0.1,5.553,7.6,1.72,13.5,13.39,79.34,999.99,99.9,1.0,9,1
73,142,1594.213036,0.25,0.1,5.571,8.93,3.4,13.96,11.77,84.01,999.99,99.9,2.5,9,1
73,143,1596.004353,0.26,0.1,5.581,9.28,1.79,13.9,13.51,90.29,999.99,99.9,2.0,9,1
73,144,1598.505671,0.26,0.11,5.592,9.95,2.5,14.35,13.08,95.86,999.99,99.9,0.5,9,-1
73,145,1599.996989,0.26,0.08,5.599,9.98,1.5,14.74,14.36,102.44,999.99,99.9,3.0,9,1
73,146,1602.698307,0.29,0.1,5.62,11.06,2.7,14.7,13.22,107.81,999.99,99.9,0.5,9,-1
73,147,1603.919625,0.29,0.09,5.629,10.85,1.23,14.83,14.93,114.66,999.99,99.9,2.0,9,-1
73,148,1606.540943,0.29,0.09,5.637,12.03,2.61,15.01,13.74,120.11,999.99,99.9,0.5,9,-1
73,149,1608.022261,0.29,0.07,5.64,11.88,1.48,15.44,15.03,126.7,999.99,99.9,4.0,9,-1
73,150,1609.953579,0.3,0.06,5.653,12.74,1.94,15.21,15.09,132.84,999.99,99.9,0.5,9,-1
73,151,1611.084897,0.3,0.06,5.662,12.23,1.14,15.76,15.84,139.78,999.99,99.9,5.0,9,1
73,152,1613.596215,0.29,0.04,5.666,13.81,2.5,16.05,14.73,145.34,999.99,99.9,0.5,9,-1
73,153,1614.267532,0.29,0.03,5.671,12.84,0.68,15.4,16.21,152.74,999.99,99.9,1.0,9,-1
73,154,1615.96885,0.29,0.03,5.677,13.74,1.7,15.89,15.55,159.11,999.99,99.9,0.5,9,-1
73,155,1616.440168,0.3,0.02,5.69,13.12,0.47,15.71,17.15,166.71,999.99,99.9,1.0,9,-1
73,156,1618.281486,0.29,0.01,5.696,13.71,1.85,16.15,16.32,172.94,999.99,99.9,0.5,9,-1
73,157,1618.972804,0.3,0.01,5.703,13.33,0.69,16.33,17.28,180.32,999.99,99.9,3.0,9,-1
73,158,1620.774122,0.26,-0.02,5.693,13.96,1.8,16.89,16.29,186.59,999.99,99.9,4.5,9,-1
73,159,1620.67544,0.26,-0.03,5.705,12.82,-0.09,16.62,18.34,194.76,999.99,99.9,1.0,9,1
73,160,1622.566758,0.25,-0.05,5.709,13.64,1.89,17.03,16.42,200.94,999.99,99.9,4.5,9,-1
73,161,1623.028076,0.26,-0.04,5.716,13.11,0.46,17.69,18.12,208.55,999.99,99.9,1.0,9,-1
73,162,1624.009394,0.26,-0.04,5.723,13.09,0.99,17.71,17.48,215.64,999.99,99.9,4.5,9,-1
73,163,1624.250711,0.25,-0.05,5.734,12.45,0.24,17.84,18.75,223.47,999.99,99.9,3.0,9,-1
73,164,1625.152029,0.25,-0.05,5.737,12.4,0.9,18.12,18.35,230.64,999.99,99.9,4.5,9,-1
73,165,1625.203347,0.24,-0.06,5.738,11.23,0.05,19.12,19.25,238.66,999.99,99.9,5.0,9,-1
73,166,1625.674665,0.23,-0.07,5.738,11.26,0.47,18.45,19.19,246.26,999.99,99.9,4.5,9,-1
73,167,1625.365983,0.22,-0.05,5.74,9.91,-0.31,18.73,20.21,254.64,999.99,99.9,9.0,9,-1
73,168,1625.567301,0.23,-0.06,5.755,9.7,0.2,18.81,19.89,262.51,999.99,99.9,4.5,9,-1
73,169,1625.288619,0.21,-0.07,5.747,8.52,-0.28,18.94,20.68,270.86,999.99,99.9,7.0,9,-1
73,170,1623.939937,-0.19,0.02,5.737,6.66,-1.35,18.8,21.98,280.28,999.99,99.9,1.5,9,1
73,171,1624.191255,-0.17,0.0,5.737,5.88,0.25,19.34,20.78,288.1,999.99,99.9,2.0,9,-1
73,172,1624.342573,-0.17,0.0,5.748,5.85,0.15,19.11,21.62,296.02,999.99,99.9,1.5,9,1
73,173,1624.64389,-0.16,-0.01,5.748,5.42,0.3,999.99,20.9,303.79,999.99,99.9,0.0,9,1
73,174,1624.285208,-0.14,-0.02,5.75,4.72,-0.36,999.99,21.16,312.22,999.99,99.9,5.5,9,-1
73,175,1623.936526,-0.15,0.0,5.758,3.82,-0.35,999.99,21.95,320.64,999.99,99.9,4.0,9,-1
73,176,1624.017844,-0.13,-0.02,5.756,3.53,0.08,999.99,20.91,328.63,999.99,99.9,5.5,9,-1
73,177,1623.049162,-0.12,-0.02,5.758,2.46,-0.96,999.99,22.91,337.67,999.99,99.9,2.0,9,-1
74,80,1193.130311,0.08,-0.01,5.134,2.14,999.99,0.31,999.99,-8.04,999.99,0.0,0.0,1,1
74,81,1202.881629,0.0,0.0,5.131,0.0,9.75,0.89,999.99,-9.72,999.99,99.9,0.5,9,1
74,82,1219.292946,0.03,0.0,5.136,1.09,16.41,0.77,-17.39,-18.06,999.99,0.0,0.0,1,1
74,83,1228.934264,-0.06,0.01,5.146,1.75,9.64,1.08,-11.44,-19.63,999.99,99.9,3.5,9,-1
74,84,1241.625582,0.07,0.0,5.154,2.03,12.7,1.56,-14.9,-24.25,999.99,0.0,0.0,1,1
74,85,1250.7469,-0.1,0.01,5.167,2.16,9.11,1.6,-9.91,-25.3,999.99,99.9,3.5,9,-1
74,86,1262.938218,0.12,0.01,5.178,2.93,12.2,2.18,-12.68,-29.42,0.05,0.0,0.0,1,1
74,87,1272.079536,0.14,0.01,5.187,3.15,9.14,1.99,-9.46,-30.49,999.99,99.9,3.5,9,-1
74,88,1283.610854,0.16,0.03,5.2,3.96,11.53,2.3,-11.65,-33.95,-0.05,0.0,0.0,1,1
74,89,1292.682172,0.18,0.05,5.213,4.26,9.07,2.36,-8.91,-34.95,0.04,99.9,1.5,9,-1
74,90,1303.84349,0.19,0.04,5.221,5.23,11.16,2.49,-10.72,-38.04,-0.19,0.0,0.0,1,1
74,91,1312.654808,0.21,0.05,5.234,5.58,8.81,2.68,-8.13,-38.78,-0.08,2.5,0.5,-1,1
74,92,1323.576125,0.23,0.06,5.249,6.56,10.92,2.91,-9.94,-41.63,-0.26,0.0,0.0,1,1
74,93,1332.127443,0.22,0.02,5.252,6.81,8.55,2.86,-7.42,-42.11,0.02,99.9,0.5,9,1
74,94,1342.998761,0.25,0.06,5.272,8.08,10.86,3.38,-9.23,-44.91,0.01,0.0,0.0,1,1
74,95,1351.250079,0.25,0.03,5.279,8.23,8.26,3.59,-6.76,-45.09,0.18,2.5,1.5,-1,1
74,96,1361.661397,0.27,0.06,5.29,9.34,10.41,3.77,-8.46,-47.43,0.14,0.0,0.0,1,1
74,97,1369.352715,0.3,0.09,5.312,9.15,7.69,3.78,-5.57,-47.05,-0.03,2.5,2.5,-1,1
74,98,1379.704033,0.29,0.06,5.313,10.44,10.35,4.33,-7.72,-49.33,0.23,0.0,0.0,1,1
74,99,1387.645351,0.28,0.04,5.319,10.8,7.94,4.77,-5.16,-49.2,0.47,2.5,0.5,-1,-1
74,100,1397.096669,0.29,0.03,5.327,11.39,9.45,4.91,-6.38,-50.58,0.36,0.0,0.0,1,1
74,101,1404.317987,0.25,-0.01,5.319,11.57,7.22,5.05,-4.03,-49.73,0.09,0.5,2.5,-1,-1
74,102,1413.699304,0.29,0.03,5.342,12.01,9.39,5.3,-5.45,-51.04,0.4,0.0,0.0,1,1
74,103,1420.850622,0.29,0.02,5.348,12.21,7.15,5.65,-3.25,-50.12,0.41,0.5,2.5,-1,-1
74,104,1429.65194,0.29,-0.01,5.359,12.39,8.8,5.99,-4.86,-50.85,0.44,0.0,0.0,1,1
74,105,1436.553258,0.28,-0.02,5.36,12.44,6.9,6.18,-2.45,-49.68,0.38,3.5,3.5,-1,-1
74,106,1445.054576,0.28,-0.02,5.365,12.57,8.5,6.54,-3.8,-50.11,0.47,0.0,0.0,1,1
74,107,1451.185894,0.27,-0.03,5.372,11.92,6.13,6.72,-1.29,-48.17,-0.09,4.5,4.5,1,1
74,108,1459.487212,0.27,-0.03,5.379,12.05,8.3,6.98,-3.0,-48.4,0.15,0.0,0.0,1,1
74,109,1465.68853,0.27,-0.04,5.384,11.54,6.2,7.23,-0.6,-46.53,0.16,0.5,0.5,-1,-1
74,110,1473.209848,0.25,-0.05,5.382,11.13,7.53,7.6,-1.67,-45.98,0.28,0.0,0.0,1,1
74,111,1478.981166,0.25,-0.06,5.39,10.4,5.77,7.99,0.48,-43.68,0.29,1.5,1.5,-1,-1
74,112,1486.112483,0.24,-0.06,5.391,9.87,7.14,8.33,-0.72,-42.74,0.23,0.0,0.0,1,1
74,113,1491.303801,0.22,-0.06,5.385,8.83,5.18,8.59,1.61,-39.86,-0.05,1.5,5.5,-1,1
74,114,1498.195119,0.23,-0.07,5.4,8.25,6.89,8.92,0.24,-38.68,0.01,0.0,0.0,1,1
74,115,1503.206437,0.22,-0.07,5.409,6.92,5.02,9.07,2.37,-35.62,0.01,1.5,3.5,-1,-1
74,116,1509.657755,0.21,-0.06,5.406,6.41,6.44,9.96,1.24,-34.0,-0.38,0.0,0.0,1,1
74,117,1514.599073,-0.19,0.01,5.4,5.32,4.95,10.06,3.13,-30.87,-0.3,99.9,4.5,9,-1
74,118,1521.060391,-0.17,0.01,5.397,4.97,6.46,10.26,1.96,-29.26,999.99,0.0,0.0,1,1
74,119,1525.751709,-0.14,-0.02,5.394,4.02,4.69,10.36,4.05,-25.88,999.99,99.9,2.5,9,-1
74,120,1532.493027,-0.15,-0.01,5.4,4.01,6.74,10.81,2.06,-24.55,999.99,0.0,0.0,1,1
74,121,1536.804345,-0.12,-0.01,5.398,3.05,4.32,10.84,4.68,-20.79,999.99,99.9,2.5,9,-1
74,122,1543.195662,-0.12,-0.03,5.405,2.73,6.39,11.46,3.18,-19.11,999.99,0.0,0.0,1,1
74,123,1546.97698,-0.1,0.0,5.403,1.66,3.78,11.15,5.92,-14.82,999.99,99.9,2.5,9,-1
74,124,1552.918298,0.07,0.0,5.407,0.88,5.94,11.36,4.43,-12.69,999.99,0.0,0.0,1,1
74,125,1556.989616,0.0,0.0,5.408,0.0,4.07,11.78,6.23,-8.69,999.99,99.9,0.5,9,-1
74,126,1563.110934,0.0,0.0,5.413,0.0,6.12,11.96,4.33,-6.74,999.99,0.0,0.0,1,1
74,127,1564.842252,0.0,0.0,5.419,0.0,1.73,12.15,8.91,-0.4,999.99,99.9,4.5,9,1
74,128,1569.67357,0.04,0.0,5.429,0.65,4.83,12.6,6.02,2.84,999.99,0.0,0.0,1,1
74,129,1571.364888,-0.05,0.0,5.435,0.46,1.69,12.65,9.01,9.22,999.99,99.9,4.5,9,1
74,130,1575.336206,0.05,0.0,5.442,0.91,3.97,12.87,6.86,13.32,999.99,0.0,0.0,1,1
74,131,1577.237524,0.07,0.0,5.447,0.88,1.89,13.1,9.4,19.49,999.99,99.9,4.5,9,1
74,132,1581.018841,0.09,0.02,5.461,1.59,3.79,13.55,7.72,23.78,999.99,0.0,0.0,1,1
74,133,1583.120159,0.1,0.02,5.468,1.76,2.1,13.77,9.59,29.75,999.99,99.9,4.5,9,1
74,134,1586.611477,0.13,0.05,5.481,2.5,3.49,13.76,7.99,34.33,999.99,0.0,0.0,1,1
74,135,1588.872795,0.14,0.05,5.493,2.84,2.26,14.38,9.88,40.14,999.99,99.9,4.5,9,1
74,136,1592.384113,0.16,0.06,5.508,3.87,3.51,14.1,8.76,44.7,999.99,0.0,0.0,1,1
74,137,1594.215431,0.17,0.06,5.516,4.29,1.84,13.73,10.65,50.94,999.99,99.9,2.5,9,1
74,138,1598.036749,0.19,0.08,5.53,5.37,3.82,14.16,8.67,55.19,999.99,0.0,0.0,1,1
74,139,1600.198067,0.21,0.09,5.543,6.02,2.16,14.14,10.52,61.1,999.99,99.9,2.5,9,1
74,140,1603.419385,0.24,0.1,5.564,6.77,3.22,14.32,9.48,65.95,999.99,0.0,0.0,1,1
74,141,1605.190703,0.22,0.1,5.563,6.96,1.78,14.38,11.42,72.25,999.99,99.9,2.5,9,-1
74,142,1608.73202,0.24,0.09,5.577,8.24,3.54,14.52,9.7,76.78,999.99,0.0,0.0,1,1
74,143,1610.803338,0.26,0.1,5.593,8.66,2.07,14.8,11.3,82.78,999.99,99.9,0.5,9,1
74,144,1613.574656,0.29,0.11,5.619,9.39,2.77,15.07,10.96,88.08,999.99,0.0,0.0,1,1
74,145,1615.135974,0.27,0.08,5.618,9.28,1.56,15.14,12.55,94.59,999.99,99.9,3.5,9,-1
74,146,1618.077292,0.27,0.08,5.622,10.4,2.94,15.38,10.97,99.72,999.99,0.0,0.0,1,1
74,147,1619.49861,0.3,0.1,5.651,10.19,1.42,15.57,12.97,106.37,999.99,99.9,2.5,9,1
74,148,1622.269928,0.29,0.08,5.647,11.33,2.77,15.73,11.98,111.67,999.99,0.0,0.0,1,1
74,149,1624.261246,0.29,0.07,5.656,11.54,2.0,16.25,12.72,117.75,999.99,99.9,3.5,9,1
74,150,1626.142564,0.29,0.05,5.668,12.12,1.88,16.19,12.77,123.94,999.99,0.0,0.0,1,1
74,151,1627.543882,0.29,0.04,5.675,11.73,1.4,16.45,13.71,130.61,999.99,99.9,4.5,9,-1
74,152,1629.695199,0.28,0.04,5.673,12.73,2.15,16.1,13.25,136.53,999.99,0.0,0.0,1,1
74,153,1630.736517,0.29,0.03,5.686,12.0,1.05,16.47,14.49,143.56,999.99,99.9,0.5,9,1
74,154,1632.807835,0.28,0.02,5.685,13.05,2.06,16.83,13.61,149.56,999.99,0.0,0.0,1,1
74,155,1633.819153,0.28,0.02,5.693,12.8,1.02,17.38,14.88,156.62,999.99,99.9,1.5,9,1
74,156,1635.470471,0.29,0.01,5.707,13.03,1.66,17.19,14.38,163.04,999.99,0.0,0.0,1,1
74,157,1636.271789,0.28,0.01,5.707,12.59,0.8,17.3,15.71,170.31,999.99,99.9,3.5,9,1
74,158,1638.233107,0.27,0.0,5.715,13.22,1.96,17.47,14.63,176.42,999.99,0.0,0.0,1,1
74,159,1638.204425,0.29,0.0,5.726,11.99,-0.03,17.53,16.72,184.52,999.99,99.9,5.5,9,-1
74,160,1640.365743,0.26,-0.04,5.724,12.89,2.16,17.8,15.08,190.43,999.99,0.0,0.0,1,1
74,161,1640.707061,0.27,-0.03,5.735,12.1,0.34,17.69,16.65,198.16,999.99,99.9,4.5,9,1
74,162,1642.218378,0.26,-0.04,5.734,12.42,1.51,18.21,15.6,204.72,999.99,0.0,0.0,1,1
74,163,1642.719696,0.25,-0.05,5.737,11.88,0.5,18.46,16.82,212.29,999.99,99.9,1.5,9,1
74,164,1643.671014,0.24,-0.05,5.737,11.71,0.96,18.52,16.44,219.41,999.99,0.0,0.0,1,1
74,165,1644.082332,0.23,-0.06,5.744,10.74,0.41,18.88,17.17,227.07,999.99,99.9,0.5,9,1
74,166,1644.79365,0.22,-0.07,5.747,10.83,0.71,19.12,16.93,234.43,999.99,0.0,0.0,1,1
74,167,1644.674968,0.21,-0.06,5.746,9.52,-0.12,19.31,18.27,242.62,999.99,99.9,0.5,9,1
74,168,1645.186286,0.21,-0.05,5.75,9.39,0.51,19.62,17.8,250.18,999.99,0.0,0.0,1,1
74,169,1645.137604,0.2,-0.06,5.759,8.35,-0.05,19.85,18.96,258.3,999.99,99.9,4.5,9,1
74,170,1644.198922,-0.18,0.01,5.75,6.74,-0.94,20.26,19.61,267.31,999.99,0.0,0.0,1,1
74,171,1645.18024,0.19,-0.06,5.762,6.56,0.99,20.99,17.74,274.4,999.99,99.9,2.5,9,1
74,172,1644.761557,-0.16,0.0,5.755,5.82,-0.42,20.42,18.53,282.89,999.99,0.0,0.0,1,1
74,173,1644.662875,-0.15,0.0,5.757,5.05,-0.1,20.02,19.22,291.06,999.99,99.9,1.5,9,1
74,174,1645.104193,-0.14,-0.02,5.754,4.75,0.44,20.82,18.85,298.69,999.99,0.0,0.0,1,1
74,175,1644.145511,-0.15,0.01,5.761,3.34,-0.96,20.21,20.42,307.72,999.99,99.9,1.5,9,1
74,176,1645.186829,-0.13,-0.03,5.769,3.62,1.04,21.17,19.19,314.75,999.99,0.0,0.0,1,1
75,81,1201.110613,0.0,0.0,5.144,0.0,999.99,-1.77,999.99,-0.66,999.99,99.9,6.0,9,-1
75,82,1216.711931,0.0,0.0,5.149,0.0,15.6,-2.58,999.99,-8.19,999.99,99.9,5.5,9,-1
75,83,1225.953249,0.0,0.0,5.157,0.0,9.24,-2.98,-8.4,-9.36,999.99,99.9,2.0,9,1
75,84,1240.054567,0.06,0.0,5.169,1.39,14.1,-1.58,-12.98,-15.39,999.99,99.9,5.5,9,-1
75,85,1249.475885,0.09,0.02,5.18,1.55,9.42,-1.27,-9.37,-16.74,999.99,2.0,2.0,-1,1
75,86,1261.837203,0.11,0.02,5.188,2.17,12.36,-1.11,-10.51,-21.03,0.14,0.5,5.5,1,-1
75,87,1271.178521,0.13,0.02,5.2,2.33,9.34,-0.91,-7.29,-22.3,999.99,2.0,2.0,-1,1
75,88,1282.989839,0.15,0.03,5.211,3.08,11.81,-0.62,-9.52,-26.04,0.03,0.5,5.5,1,-1
75,89,1292.341157,0.17,0.03,5.223,3.4,9.35,-0.34,-6.79,-27.32,-0.2,99.9,3.0,9,1
75,90,1303.742474,0.19,0.06,5.238,4.32,11.4,-0.1,-8.71,-30.65,0.01,0.5,4.5,1,-1
75,91,1312.853792,0.2,0.06,5.247,4.68,9.11,0.2,-6.31,-31.69,-0.2,99.9,4.0,9,-1
75,92,1323.93511,0.21,0.04,5.259,5.55,11.08,0.35,-8.1,-34.7,999.99,4.5,4.5,-1,-1
75,93,1332.986428,0.23,0.04,5.274,6.03,9.06,0.86,-5.87,-35.68,-0.11,99.9,2.0,9,1
75,94,1343.707746,0.25,0.05,5.284,6.89,10.72,0.71,-7.56,-38.33,-0.08,99.9,0.5,9,-1
75,95,1352.429064,0.29,0.07,5.315,7.23,8.72,1.17,-5.15,-38.98,0.06,5.0,2.0,1,1
75,96,1363.010382,0.28,0.09,5.311,8.23,10.58,1.34,-6.82,-41.49,0.24,4.5,0.5,-1,-1
75,97,1371.2117,0.29,0.09,5.327,8.3,8.2,1.85,-4.32,-41.62,0.09,99.9,0.0,9,1
75,98,1381.693018,0.3,0.08,5.333,9.44,10.49,1.99,-6.7,-44.03,0.48,2.5,2.5,-1,1
75,99,1389.934336,0.3,0.06,5.344,9.82,8.24,2.29,-4.1,-44.2,0.53,99.9,2.0,9,-1
75,100,1399.495653,0.32,0.08,5.358,10.22,9.56,2.4,-5.2,-45.69,0.4,2.5,2.5,-1,1
75,101,1407.466971,0.27,0.0,5.344,10.89,7.97,3.15,-3.17,-45.59,0.53,3.0,1.0,1,-1
75,102,1416.818289,0.31,0.05,5.365,11.02,9.35,3.12,-4.67,-46.87,0.6,2.5,2.5,-1,1
75,103,1424.009607,0.3,0.06,5.369,11.0,7.19,3.16,-2.01,-45.99,0.33,3.0,0.0,1,-1
75,104,1433.320925,0.28,-0.01,5.366,11.43,9.31,3.67,-3.65,-47.23,0.64,2.5,2.5,1,1
75,105,1440.472243,0.28,-0.01,5.373,11.47,7.16,3.92,-1.5,-46.31,0.47,1.0,1.0,-1,-1
75,106,1449.113561,0.27,-0.02,5.379,11.49,8.64,4.05,-2.93,-46.88,0.36,2.5,2.5,1,1
75,107,1455.704879,0.26,-0.03,5.381,11.05,6.6,4.52,-0.39,-45.4,-0.05,7.0,2.0,1,1
75,108,1464.296197,0.25,-0.05,5.379,11.22,8.59,4.81,-2.4,-45.92,0.11,2.5,2.5,1,1
75,109,1470.757515,0.24,-0.05,5.385,10.71,6.46,5.07,-0.01,-44.31,0.09,3.0,2.0,-1,-1
75,110,1478.678832,0.24,-0.06,5.391,10.43,7.92,5.46,-1.12,-44.16,0.33,2.5,2.5,1,1
75,111,1484.61015,0.24,-0.06,5.396,9.62,5.94,5.63,1.17,-42.02,0.09,1.0,1.0,-1,-1
75,112,1492.121468,0.23,-0.06,5.401,9.23,7.51,6.01,-0.07,-41.46,0.24,2.5,2.5,1,1
75,113,1497.652786,0.21,-0.06,5.398,8.3,5.53,6.35,2.09,-38.92,-0.1,1.0,3.0,-1,1
75,114,1504.794104,0.22,-0.07,5.41,7.73,7.14,6.6,0.97,-37.99,0.01,2.5,2.5,1,1
75,115,1510.105422,0.21,-0.07,5.413,6.47,5.31,6.9,2.97,-35.23,-0.4,2.0,6.0,-1,-1
75,116,1516.95674,0.2,-0.07,5.416,6.12,6.84,7.3,1.77,-34.01,-0.35,99.9,2.5,9,1
75,117,1522.238058,-0.18,0.0,5.41,5.13,5.29,7.64,3.84,-31.22,-0.37,99.9,2.0,9,-1
75,118,1529.019376,-0.18,0.01,5.415,4.86,6.78,7.96,2.47,-29.93,-0.3,99.9,0.5,9,1
