Z,N,BE,QDE2t,QDE3t,QDE4t,QDE6t,QDB2t,QDB3t,QDB4t,QDB6t,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
13,43,263.67,0.35,0.0,0.06,0.02,0.393,0.0,-0.014,-0.037,-1.53,0.22,178.15,0.68,177.49,,
13,44,263.13,0.35,0.0,0.07,0.06,0.397,0.0,-0.017,-0.078,-1.71,-1.67,186.76,0.55,187.92,,
13,45,258.18,0.22,0.0,-0.07,0.05,0.236,0.0,0.111,-0.028,-1.5,-1.13,199.79,0.18,200.12,,
13,46,255.57,0.22,0.0,-0.05,0.06,0.236,0.0,0.087,-0.044,-1.49,-1.29,210.47,0.19,211.06,,
13,47,251.32,0.27,0.0,-0.02,0.06,0.294,0.0,0.063,-0.049,-2.27,-1.76,222.79,-0.45,223.34,,
13,48,249.05,0.3,0.0,0.02,0.07,0.332,0.0,0.026,-0.07,-2.47,-2.57,233.13,-0.42,234.64,,
13,49,244.88,0.28,0.0,0.04,0.07,0.312,0.0,-0.003,-0.077,-2.84,-3.41,245.37,-0.91,247.38,,
13,50,241.47,0.28,0.0,0.09,0.05,0.318,0.0,-0.065,-0.073,-2.69,-3.36,256.85,-0.75,259.14,,
14,8,133.93,0.0,0.01,0.02,0.03,0.001,-0.013,-0.023,-0.029,-1.57,0.18,32.68,0.22,31.34,,
14,9,151.76,-0.23,0.0,-0.12,0.03,-0.232,0.0,0.154,-0.057,0.18,1.62,22.93,1.89,22.21,,
14,10,173.33,-0.29,0.0,-0.12,0.03,-0.292,0.0,0.163,-0.065,0.44,1.98,9.43,10.76,0.019,2.22,9.01
14,11,187.88,-0.35,0.0,-0.12,0.03,-0.35,0.0,0.174,-0.073,0.9,3.14,2.95,3.82,0.01,3.19,2.62
14,12,206.11,-0.37,0.0,-0.12,0.03,-0.37,0.0,0.178,-0.076,0.07,3.35,-7.21,-7.14,0.003,3.42,-7.27
14,13,218.51,-0.37,0.0,-0.12,-0.03,-0.363,0.0,0.187,-0.022,-0.3,3.74,-11.53,-12.38,0.0,3.67,-11.55
14,14,234.72,-0.37,0.0,-0.12,-0.03,-0.363,0.0,0.187,-0.022,-1.52,3.06,-19.68,-21.49,0.0,3.08,-19.46
14,15,242.12,-0.35,0.0,-0.07,-0.03,-0.349,0.0,0.126,-0.004,-0.19,3.93,-19.01,-21.9,0.0,3.88,-18.76
14,16,254.09,-0.23,0.0,-0.02,0.03,-0.236,0.0,0.04,-0.034,1.0,3.14,-22.9,-24.43,0.0,3.14,-22.53
14,17,260.55,-0.21,0.0,0.03,-0.04,-0.218,0.0,-0.014,0.042,1.57,3.14,-21.29,-22.95,0.0,3.14,-20.89
14,18,270.27,-0.12,0.0,0.03,0.04,-0.124,0.0,-0.03,-0.033,1.59,2.77,-22.95,-24.08,0.0,2.79,-22.53
14,19,275.07,-0.04,0.0,0.01,0.04,-0.041,0.0,-0.011,-0.038,1.67,2.89,-19.67,-20.49,0.016,2.91,-19.27
14,20,283.1,0.0,0.0,0.0,0.04,0.0,0.0,0.0,-0.039,0.82,2.65,-19.63,-19.96,0.014,2.68,-19.25
14,21,286.45,-0.05,0.0,-0.01,0.04,-0.052,0.0,0.012,-0.039,1.66,2.87,-14.91,-14.36,0.038,2.92,-14.57
14,22,293.16,0.01,0.0,0.0,0.04,0.011,0.0,0.001,-0.039,1.67,2.59,-13.54,-12.48,0.123,2.66,-13.26
14,23,294.93,0.18,0.0,-0.06,0.02,0.193,0.0,0.089,-0.004,1.0,3.23,-7.24,-6.58,0.169,3.36,-6.99
14,24,300.95,0.21,0.0,-0.04,0.04,0.226,0.0,0.071,-0.028,0.37,2.46,-5.19,-4.07,0.137,2.64,-4.97
14,25,302.6,0.23,0.0,0.0,0.04,0.25,0.0,0.027,-0.037,0.05,2.2,1.23,1.93,0.338,2.35,1.33
14,26,307.05,0.23,0.0,0.04,-0.04,0.252,0.0,-0.03,0.03,-0.28,1.94,4.85,5.47,0.556,2.14,4.89
14,27,309.42,-0.31,0.0,-0.12,-0.05,-0.302,0.0,0.178,0.007,-2.73,0.07,10.55,13.56,1.844,1.03,11.25
14,28,313.99,-0.31,0.0,-0.12,0.05,-0.313,0.0,0.164,-0.086,-3.85,-1.23,14.05,0.49,15.41,,
14,29,312.62,-0.28,0.0,-0.1,-0.05,-0.275,0.0,0.149,0.017,-2.67,-0.16,23.5,0.73,23.92,,
14,30,314.96,-0.28,0.0,-0.09,-0.05,-0.277,0.0,0.137,0.019,-2.1,-0.05,29.22,0.84,29.56,,
14,31,313.69,-0.27,0.0,-0.04,-0.05,-0.273,0.0,0.077,0.032,-1.51,0.22,38.57,0.73,38.44,,
14,32,315.16,-0.27,0.0,-0.01,-0.05,-0.275,0.0,0.043,0.04,-1.08,0.46,45.17,0.96,44.94,,
14,33,313.58,-0.29,0.0,0.02,-0.05,-0.297,0.0,0.015,0.047,-1.27,0.4,54.82,0.99,54.59,,
14,34,314.7,-0.36,0.0,0.05,-0.05,-0.368,0.0,0.0,0.054,-1.8,0.32,61.77,1.25,61.81,,
14,35,312.38,-0.38,0.0,0.04,-0.05,-0.387,0.0,0.017,0.05,-1.83,0.44,72.16,1.3,72.07,,
14,36,312.51,-0.44,0.0,0.04,-0.05,-0.445,0.0,0.035,0.046,-1.93,0.76,80.1,1.75,80.09,,
14,37,310.06,-0.47,0.0,0.06,-0.06,-0.475,0.0,0.026,0.061,-1.74,0.49,90.62,1.99,91.08,,
14,38,309.08,0.41,0.0,0.09,-0.06,0.465,0.0,-0.045,0.022,-1.36,1.38,99.67,2.22,99.44,,
14,39,306.23,0.41,0.0,0.09,-0.06,0.465,0.0,-0.045,0.022,-1.6,1.05,110.6,1.87,110.32,,
14,40,305.87,0.35,0.0,0.06,-0.06,0.391,0.0,-0.029,0.039,-0.93,0.83,119.03,1.77,118.87,,
14,41,302.48,0.35,0.0,0.07,-0.06,0.391,0.0,-0.041,0.035,-1.19,0.62,130.49,1.55,130.33,,
14,42,301.22,0.35,0.0,0.08,-0.04,0.393,0.0,-0.05,0.011,-1.21,0.85,139.82,1.43,139.33,,
14,43,297.68,0.35,0.0,0.09,-0.01,0.395,0.0,-0.056,-0.021,-1.58,0.4,151.43,0.91,150.9,,
14,44,296.64,0.33,0.0,0.07,0.03,0.371,0.0,-0.03,-0.05,-1.4,0.0,160.54,0.95,160.5,,
14,45,293.67,0.35,0.0,0.09,0.04,0.399,0.0,-0.045,-0.068,-2.19,-1.38,171.58,0.31,172.34,,
14,46,291.44,0.22,0.0,-0.04,0.06,0.237,0.0,0.075,-0.047,-1.45,-0.96,181.88,0.37,182.35,,
14,47,287.82,0.26,0.0,0.0,0.07,0.285,0.0,0.038,-0.065,-2.27,-2.0,193.58,-0.2,194.61,,
14,48,286.28,0.27,0.0,0.04,0.07,0.301,0.0,-0.006,-0.077,-2.42,-2.62,203.19,-0.28,204.86,,
14,49,282.25,0.27,0.0,0.06,0.07,0.304,0.0,-0.029,-0.083,-3.01,-3.56,215.29,-0.8,217.5,,
14,50,282.66,-0.25,0.0,-0.12,0.07,-0.256,0.0,0.153,-0.097,-3.2,-6.45,222.95,-0.57,228.42,,
14,51,273.84,0.27,0.0,0.12,-0.01,0.306,0.0,-0.113,-0.025,-3.42,-2.86,239.85,-1.24,241.2,,
14,52,270.79,0.3,0.0,0.12,-0.03,0.339,0.0,-0.109,-0.009,-3.22,-2.59,250.97,-1.07,252.38,,
14,53,265.64,0.3,0.0,0.12,-0.03,0.339,0.0,-0.109,-0.009,-3.52,-2.92,264.19,-1.42,265.77,,
14,54,262.23,0.31,0.0,0.12,-0.03,0.351,0.0,-0.107,-0.011,-3.08,-2.57,275.67,-1.08,277.43,,
15,8,129.62,-0.02,0.02,0.12,-0.03,-0.02,-0.025,-0.139,0.035,-2.61,-1.07,44.28,-0.6,42.85,,
15,9,148.57,0.1,0.0,-0.11,0.03,0.108,0.0,0.141,-0.013,-0.45,1.43,33.41,1.65,32.16,,
15,10,171.08,0.1,0.0,0.12,0.03,0.117,0.0,-0.134,-0.039,0.56,1.45,18.97,1.63,18.08,,
15,11,186.85,0.28,0.0,0.07,0.03,0.314,0.0,-0.045,-0.048,1.14,3.49,11.27,3.44,10.47,,
15,12,205.96,0.28,0.0,0.09,0.03,0.317,0.0,-0.068,-0.054,0.94,3.41,0.23,-0.72,0.026,3.39,-0.25
15,13,220.82,0.2,0.0,0.04,-0.03,0.218,0.0,-0.034,0.021,1.85,3.35,-6.56,-7.16,0.003,3.3,-6.84
15,14,236.82,-0.33,0.0,-0.06,-0.03,-0.331,0.0,0.11,0.002,-0.11,3.45,-14.49,-16.95,0.001,3.39,-14.58
15,15,248.65,-0.12,0.0,0.01,0.03,-0.125,0.0,-0.007,-0.027,1.81,2.87,-18.25,-20.2,0.0,2.85,-19.17
15,16,261.53,-0.21,0.0,0.03,-0.04,-0.218,0.0,-0.014,0.042,1.39,2.7,-23.06,-24.44,0.0,2.67,-22.87
15,17,268.81,-0.19,0.0,0.05,-0.01,-0.198,0.0,-0.041,0.019,1.88,3.71,-22.26,-24.31,0.0,3.67,-22.01
15,18,279.28,-0.12,0.0,0.04,0.04,-0.124,0.0,-0.041,-0.032,1.89,3.08,-24.66,-26.34,0.001,3.08,-24.33
15,19,285.73,-0.06,0.0,0.01,0.0,-0.063,0.0,-0.01,0.001,2.0,3.27,-23.04,-24.56,0.005,3.25,-22.7
15,20,294.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,2.95,-23.52,-24.86,0.002,2.93,-23.19
15,21,299.1,-0.06,0.0,-0.01,0.01,-0.063,0.0,0.013,-0.01,2.05,3.34,-20.27,-20.25,0.013,3.33,-19.96
15,22,305.95,0.11,0.0,-0.01,0.02,0.118,0.0,0.018,-0.018,1.77,3.32,-19.05,-18.99,0.038,3.33,-18.76
15,23,309.68,0.18,0.0,-0.02,0.0,0.194,0.0,0.038,0.006,1.47,3.56,-14.7,-14.76,0.103,3.57,-14.48
15,24,315.89,0.21,0.0,-0.01,0.03,0.227,0.0,0.034,-0.026,0.67,2.95,-12.85,-12.87,0.103,3.01,-12.63
15,25,319.12,0.21,0.0,0.02,0.01,0.229,0.0,-0.004,-0.013,0.37,2.6,-8.0,-8.11,0.139,2.62,-7.91
15,26,324.3,0.22,0.0,0.05,-0.03,0.241,0.0,-0.043,0.018,-0.19,1.94,-5.11,-5.28,0.216,2.05,-5.01
15,27,326.33,0.16,0.0,0.03,-0.01,0.173,0.0,-0.026,0.005,0.01,1.81,0.93,0.94,0.447,1.84,0.86
15,28,330.82,-0.27,0.0,-0.09,0.0,-0.271,0.0,0.129,-0.027,-2.18,0.88,4.51,5.77,0.969,1.41,4.85
15,29,332.16,-0.27,0.0,-0.04,-0.05,-0.273,0.0,0.077,0.032,-1.59,0.59,11.24,0.93,11.31,,
15,30,334.73,-0.23,0.0,-0.02,-0.05,-0.235,0.0,0.047,0.04,-0.71,0.72,16.74,1.06,16.71,,
15,31,334.98,-0.27,0.0,0.0,-0.05,-0.276,0.0,0.032,0.042,-0.86,0.75,24.56,1.11,24.47,,
15,32,336.8,-0.27,0.0,0.02,-0.05,-0.277,0.0,0.01,0.048,-0.59,0.88,30.82,1.34,30.75,,
15,33,336.33,-0.27,0.0,0.03,-0.05,-0.278,0.0,-0.001,0.051,-0.65,0.94,39.36,1.46,39.26,,
15,34,337.55,-0.29,0.0,0.04,-0.05,-0.299,0.0,-0.007,0.053,-0.67,0.97,46.21,1.63,46.18,,
15,35,336.44,-0.36,0.0,0.05,-0.05,-0.368,0.0,0.0,0.054,-1.13,1.04,55.39,1.83,55.42,,
15,36,336.83,-0.36,0.0,0.04,-0.06,-0.368,0.0,0.012,0.059,-0.77,1.29,63.08,2.31,63.28,,
15,37,335.27,-0.36,0.0,0.04,-0.06,-0.368,0.0,0.012,0.059,-0.47,1.25,72.7,2.28,72.87,,
15,38,335.11,-0.21,0.0,0.1,0.06,-0.213,0.0,-0.096,-0.03,0.81,1.49,80.94,2.55,81.1,,
15,39,332.92,0.34,0.0,0.06,-0.06,0.379,0.0,-0.032,0.04,-0.51,1.57,91.2,2.32,91.02,,
15,40,332.66,0.34,0.0,0.06,-0.06,0.379,0.0,-0.032,0.04,-0.54,1.39,99.53,2.21,99.4,,
15,41,330.21,0.34,0.0,0.07,-0.05,0.38,0.0,-0.042,0.025,-0.82,1.26,110.05,1.85,109.68,,
15,42,328.86,0.31,0.0,0.05,-0.04,0.344,0.0,-0.024,0.025,-0.39,1.71,119.47,2.13,118.94,,
15,43,326.24,0.22,0.0,-0.03,-0.01,0.239,0.0,0.058,0.021,-0.17,1.33,130.16,1.59,129.48,,
15,44,324.95,0.22,0.0,-0.02,0.01,0.238,0.0,0.046,-0.002,-0.45,1.28,139.52,1.41,138.74,,
15,45,322.29,0.22,0.0,-0.02,0.02,0.238,0.0,0.047,-0.012,-1.19,0.56,150.25,0.74,149.56,,
15,46,320.89,0.22,0.0,-0.01,0.03,0.238,0.0,0.036,-0.025,-1.42,0.22,159.72,0.53,159.21,,
15,47,319.12,0.22,0.0,0.01,0.07,0.241,0.0,0.016,-0.07,-2.08,-1.74,169.57,-0.04,170.52,,
15,48,315.73,0.22,0.0,0.04,0.02,0.242,0.0,-0.025,-0.028,-2.04,-0.44,181.03,-0.09,180.71,,
15,49,312.65,0.22,0.0,0.07,0.02,0.245,0.0,-0.061,-0.036,-2.78,-1.43,192.18,-0.65,192.38,,
15,50,310.99,0.26,0.0,0.11,0.01,0.295,0.0,-0.1,-0.04,-3.19,-2.2,201.91,-0.7,202.94,,
15,51,307.03,0.26,0.0,0.12,-0.02,0.294,0.0,-0.117,-0.014,-3.59,-2.61,213.94,-1.13,215.08,,
15,52,304.13,0.27,0.0,0.12,-0.03,0.304,0.0,-0.117,-0.006,-3.28,-2.44,224.92,-0.9,226.24,,
15,53,299.68,0.28,0.0,0.12,-0.03,0.316,0.0,-0.114,-0.007,-3.53,-2.65,237.43,-1.17,238.86,,
15,54,296.28,0.3,0.0,0.12,-0.03,0.339,0.0,-0.109,-0.009,-3.11,-2.26,248.91,-0.84,250.45,,
15,55,291.75,0.27,0.0,0.12,-0.03,0.304,0.0,-0.117,-0.006,-2.93,-2.65,261.51,-1.05,263.39,,
15,56,288.1,0.27,0.0,0.12,-0.03,0.304,0.0,-0.117,-0.006,-2.27,-2.29,273.23,-0.63,275.37,,
15,57,285.83,-0.06,0.0,0.12,0.08,-0.052,0.0,-0.134,-0.063,-1.99,-5.17,283.57,-0.92,288.52,,
15,58,283.05,0.06,0.0,0.12,0.08,0.078,0.0,-0.132,-0.081,-1.63,-5.93,294.42,-0.82,300.45,,
16,8,127.26,0.0,0.0,0.12,-0.03,0.002,0.0,-0.14,0.032,-2.78,-1.33,53.93,-0.73,52.14,,
16,9,146.91,0.1,0.0,-0.1,-0.03,0.114,0.0,0.131,0.049,-0.69,1.0,42.36,1.38,40.81,,
16,10,171.62,0.11,0.0,0.1,0.03,0.126,0.0,-0.11,-0.039,0.17,0.93,25.72,1.15,24.44,,
16,11,188.21,0.28,0.0,0.12,0.03,0.321,0.0,-0.103,-0.063,0.42,2.71,17.2,2.83,16.19,,
16,12,209.21,0.28,0.0,0.12,0.03,0.321,0.0,-0.103,-0.063,0.23,2.76,4.27,4.07,0.16,2.87,3.58
16,13,224.15,0.21,0.0,0.07,-0.03,0.231,0.0,-0.069,0.014,1.25,3.16,-2.6,-3.16,0.05,3.14,-3.15
16,14,242.78,-0.25,0.0,0.0,-0.03,-0.256,0.0,0.026,0.025,0.6,2.58,-13.16,-14.06,0.003,2.57,-13.48
16,15,255.01,0.19,0.0,0.07,-0.04,0.208,0.0,-0.073,0.025,1.23,3.13,-17.32,-19.05,0.002,3.11,-17.46
16,16,270.83,0.2,0.0,0.09,-0.04,0.221,0.0,-0.095,0.02,0.97,2.82,-25.07,-26.02,0.0,2.82,-25.03
16,17,279.06,-0.2,0.0,0.09,-0.04,-0.209,0.0,-0.082,0.056,1.41,3.37,-25.22,-26.59,0.0,3.36,-25.08
16,18,290.84,-0.23,0.0,0.1,0.04,-0.235,0.0,-0.092,-0.01,0.91,3.19,-28.93,-29.93,0.0,3.22,-28.68
16,19,297.96,-0.09,0.0,0.03,0.04,-0.093,0.0,-0.032,-0.035,1.88,3.17,-27.98,-28.85,0.0,3.17,-27.7
16,20,308.18,0.0,0.0,0.0,-0.03,0.0,0.0,0.0,0.03,1.27,2.86,-30.13,-30.66,0.0,2.86,-29.82
16,21,313.37,-0.06,0.0,0.0,0.03,-0.063,0.0,0.001,-0.029,2.1,3.31,-27.25,-26.9,0.0,3.31,-26.93
16,22,321.79,0.11,0.0,0.01,0.02,0.118,0.0,-0.006,-0.021,1.81,3.31,-27.6,-26.86,0.007,3.32,-27.29
16,23,325.87,0.18,0.0,0.0,-0.01,0.195,0.0,0.013,0.011,1.58,3.59,-23.6,-23.16,0.05,3.59,-23.33
16,24,333.62,0.21,0.0,0.02,0.0,0.229,0.0,-0.005,-0.004,0.68,2.96,-23.28,-22.87,0.141,2.98,-23.03
16,25,337.2,0.23,0.0,0.04,-0.02,0.252,0.0,-0.028,0.011,0.07,2.6,-18.8,-19.02,0.118,2.64,-18.58
16,26,343.97,0.21,0.0,0.06,-0.04,0.23,0.0,-0.058,0.026,-0.31,1.8,-17.49,-17.68,0.124,1.96,-17.22
16,27,346.63,0.18,0.0,0.04,-0.02,0.196,0.0,-0.036,0.012,-0.23,1.36,-12.08,-11.97,0.202,1.43,-11.97
16,28,352.04,-0.24,0.0,-0.03,0.05,-0.247,0.0,0.051,-0.055,-1.34,0.89,-9.42,-9.12,0.395,1.27,-9.08
16,29,353.47,-0.2,0.0,0.01,0.05,-0.206,0.0,0.001,-0.045,-0.77,0.8,-2.77,-3.25,1.742,1.04,-2.65
16,30,357.7,-0.2,0.0,0.02,-0.05,-0.207,0.0,-0.004,0.049,-0.46,0.6,1.07,0.92,1.2,,
16,31,358.07,-0.23,0.0,0.04,-0.05,-0.238,0.0,-0.021,0.054,-0.53,0.75,8.76,1.18,8.92,,
16,32,361.19,-0.27,0.0,0.06,-0.05,-0.28,0.0,-0.034,0.059,-0.68,0.83,13.71,1.48,14.01,,
16,33,361.23,-0.27,0.0,0.07,-0.05,-0.28,0.0,-0.045,0.062,-0.84,0.62,21.75,1.38,22.08,,
16,34,363.43,-0.28,0.0,0.07,-0.05,-0.29,0.0,-0.042,0.062,-0.78,0.88,27.62,1.74,27.98,,
16,35,362.34,-0.27,0.0,0.07,-0.06,-0.28,0.0,-0.044,0.071,-0.36,1.14,36.78,2.23,37.3,,
16,36,364.04,-0.27,0.0,0.06,-0.06,-0.28,0.0,-0.033,0.068,-0.03,1.23,43.15,2.31,43.6,,
16,37,362.27,-0.21,0.0,0.1,0.06,-0.213,0.0,-0.096,-0.03,0.49,1.58,52.99,2.49,53.21,,
16,38,363.66,-0.21,0.0,0.11,0.06,-0.213,0.0,-0.107,-0.027,0.5,1.37,59.67,2.46,60.03,,
16,39,361.74,-0.22,0.0,0.11,0.06,-0.223,0.0,-0.105,-0.026,0.45,1.36,69.67,2.46,70.01,,
16,40,362.32,-0.22,0.0,0.1,0.06,-0.223,0.0,-0.094,-0.029,0.58,1.4,77.16,2.48,77.44,,
16,41,359.61,0.33,0.0,0.06,-0.05,0.367,0.0,-0.033,0.03,-0.52,1.67,87.94,2.25,87.69,,
16,42,359.88,0.33,0.0,0.07,-0.04,0.368,0.0,-0.043,0.016,-0.72,1.52,95.74,2.01,95.39,,
16,43,357.01,0.26,0.0,0.02,-0.01,0.285,0.0,0.004,0.007,-0.37,1.52,106.68,1.59,105.92,,
16,44,356.81,0.22,0.0,0.0,0.0,0.239,0.0,0.021,0.002,-0.39,1.37,114.95,1.43,114.19,,
16,45,354.07,0.22,0.0,0.0,0.0,0.239,0.0,0.021,0.002,-1.11,0.84,125.76,0.88,125.01,,
16,46,353.72,0.22,0.0,0.02,0.01,0.24,0.0,-0.002,-0.013,-1.48,0.41,134.19,0.51,133.53,,
16,47,350.74,0.22,0.0,0.05,-0.01,0.241,0.0,-0.041,-0.002,-2.17,-0.25,145.24,-0.04,144.74,,
16,48,349.82,0.22,0.0,0.05,-0.01,0.241,0.0,-0.041,-0.002,-2.33,-0.51,154.22,-0.29,153.81,,
16,49,346.85,0.22,0.0,0.08,-0.02,0.243,0.0,-0.078,0.001,-3.11,-1.54,165.26,-0.89,165.33,,
16,50,345.32,0.22,0.0,0.08,0.0,0.244,0.0,-0.075,-0.019,-3.01,-1.54,174.87,-0.85,175.08,,
16,51,341.94,0.23,0.0,0.11,0.0,0.259,0.0,-0.108,-0.027,-3.52,-2.47,186.32,-1.12,187.29,,
16,52,340.13,0.23,0.0,0.12,0.0,0.261,0.0,-0.12,-0.029,-3.17,-2.54,196.2,-0.83,197.63,,
16,53,335.73,0.23,0.0,0.12,-0.01,0.26,0.0,-0.122,-0.02,-3.28,-2.74,208.67,-1.11,210.15,,
16,54,333.76,-0.19,0.0,0.01,-0.07,-0.196,0.0,0.008,0.066,-2.35,-2.95,218.72,-0.98,220.69,,
16,55,329.88,-0.19,0.0,0.02,-0.08,-0.197,0.0,-0.003,0.078,-2.54,-3.95,230.66,-1.23,233.54,,
16,56,327.31,-0.19,0.0,0.03,-0.08,-0.197,0.0,-0.014,0.08,-2.05,-3.86,241.31,-0.89,244.6,,
16,57,322.55,-0.19,0.0,0.03,-0.08,-0.197,0.0,-0.014,0.08,-2.0,-4.22,254.14,-1.2,257.67,,
16,58,318.44,-0.31,0.0,0.01,-0.08,-0.316,0.0,0.034,0.07,-1.96,-2.87,266.32,-0.1,269.79,,
16,59,314.2,-0.25,0.0,0.02,-0.08,-0.257,0.0,0.009,0.076,-1.78,-3.99,278.64,-0.99,282.54,,
16,60,310.84,-0.26,0.0,0.04,-0.08,-0.269,0.0,-0.012,0.081,-1.38,-3.64,290.06,-0.15,294.69,,
17,8,120.64,-0.05,0.13,0.02,0.0,-0.045,-0.172,-0.015,0.011,-2.98,-2.04,67.84,-1.72,65.3,,
17,9,141.61,0.11,0.0,0.02,0.03,0.119,0.0,-0.017,-0.032,-0.88,0.99,54.94,1.05,52.63,,
17,10,166.81,0.11,0.0,0.1,0.03,0.126,0.0,-0.11,-0.039,-0.16,0.93,37.82,1.19,36.16,,
17,11,185.82,0.11,0.0,0.04,0.03,0.12,0.0,-0.041,-0.034,1.39,2.26,26.88,2.29,25.4,,
17,12,207.13,-0.23,0.0,0.12,-0.03,-0.24,0.0,-0.11,0.058,0.82,2.52,13.64,2.67,12.63,,
17,13,223.97,-0.23,0.0,0.09,-0.03,-0.24,0.0,-0.077,0.049,1.04,2.92,4.87,2.92,4.03,,
17,14,242.96,-0.24,0.0,0.06,-0.04,-0.249,0.0,-0.041,0.05,0.42,2.49,-6.05,-7.07,0.05,2.48,-6.64
17,15,257.05,-0.21,0.0,0.07,-0.04,-0.219,0.0,-0.058,0.052,1.02,3.01,-12.07,-13.33,0.007,2.97,-12.47
17,16,272.96,-0.23,0.0,0.11,0.04,-0.235,0.0,-0.102,-0.007,0.84,3.09,-19.91,-21.0,0.0,3.07,-20.1
17,17,283.94,-0.23,0.0,0.12,0.04,-0.234,0.0,-0.113,-0.004,1.03,3.57,-22.81,-24.44,0.0,3.52,-23.77
17,18,297.17,-0.23,0.0,0.12,0.04,-0.234,0.0,-0.113,-0.004,0.8,3.3,-27.97,-29.01,0.0,3.29,-27.88
17,19,305.74,-0.11,0.0,0.04,0.03,-0.114,0.0,-0.042,-0.023,1.9,3.49,-28.47,-29.52,0.0,3.48,-28.31
17,20,316.45,0.01,0.0,0.0,0.0,0.011,0.0,0.0,0.0,1.42,3.13,-31.11,-31.76,0.0,3.12,-30.88
17,21,323.26,-0.07,0.0,0.0,0.01,-0.073,0.0,0.002,-0.01,2.14,3.54,-29.85,-29.8,0.0,3.53,-29.58
17,22,332.19,0.07,0.0,0.0,0.01,0.075,0.0,0.002,-0.01,2.13,3.44,-30.71,-29.8,0.002,3.43,-30.42
17,23,337.33,0.14,0.0,0.0,0.0,0.15,0.0,0.008,0.001,2.17,4.16,-27.78,-27.56,0.032,4.15,-27.5
17,24,345.93,0.18,0.0,0.01,0.0,0.195,0.0,0.002,-0.001,1.39,3.06,-28.3,-27.31,0.069,3.06,-28.03
17,25,350.77,0.19,0.0,0.03,-0.01,0.207,0.0,-0.022,0.004,0.95,2.88,-25.08,-24.91,0.144,2.89,-24.84
17,26,357.73,0.17,0.0,0.04,-0.02,0.185,0.0,-0.038,0.013,0.54,2.22,-23.97,-24.17,0.157,2.27,-23.73
17,27,361.57,-0.17,0.0,0.03,0.05,-0.175,0.0,-0.025,-0.041,0.2,2.0,-19.73,-20.23,0.108,2.12,-19.47
17,28,367.77,-0.15,0.0,0.02,0.04,-0.155,0.0,-0.016,-0.034,-0.35,1.04,-17.86,-18.36,0.124,1.14,-17.68
17,29,370.54,-0.17,0.0,0.03,0.03,-0.176,0.0,-0.024,-0.023,-0.41,0.93,-12.56,-14.71,0.717,1.0,-12.47
17,30,374.78,-0.2,0.0,0.05,0.04,-0.206,0.0,-0.042,-0.026,-0.32,0.99,-8.73,1.16,-8.61,,
17,31,376.45,-0.23,0.0,0.05,-0.05,-0.239,0.0,-0.032,0.056,-0.37,1.12,-2.33,1.51,-2.07,,
17,32,379.8,-0.23,0.0,0.06,-0.05,-0.239,0.0,-0.043,0.059,-0.14,1.23,2.4,1.74,2.71,,
17,33,380.87,-0.27,0.0,0.08,-0.05,-0.28,0.0,-0.056,0.065,-0.68,1.19,9.39,1.89,9.83,,
17,34,383.48,-0.27,0.0,0.08,-0.06,-0.281,0.0,-0.055,0.074,-0.62,1.26,14.85,2.24,15.49,,
17,35,383.68,-0.27,0.0,0.08,-0.06,-0.281,0.0,-0.055,0.074,-0.25,1.4,22.73,2.42,23.35,,
17,36,384.86,-0.23,0.0,0.09,0.02,-0.237,0.0,-0.08,0.005,0.41,2.22,29.62,2.64,29.58,,
17,37,384.79,-0.21,0.0,0.1,0.06,-0.213,0.0,-0.096,-0.03,0.56,1.99,37.76,2.77,38.02,,
17,38,386.39,-0.21,0.0,0.11,0.06,-0.213,0.0,-0.107,-0.027,0.49,1.75,44.23,2.7,44.61,,
17,39,385.56,-0.21,0.0,0.11,0.06,-0.213,0.0,-0.107,-0.027,0.46,1.72,53.13,2.7,53.5,,
17,40,386.49,-0.22,0.0,0.11,0.06,-0.223,0.0,-0.105,-0.026,0.39,1.57,60.27,2.62,60.67,,
17,41,385.29,-0.25,0.0,0.12,0.06,-0.253,0.0,-0.11,-0.019,0.1,1.39,69.55,2.52,70.01,,
17,42,385.99,-0.27,0.0,0.12,0.06,-0.274,0.0,-0.106,-0.017,-0.26,0.94,76.92,2.12,77.4,,
17,43,384.45,-0.27,0.0,0.12,0.06,-0.274,0.0,-0.106,-0.017,-0.54,0.61,86.53,1.82,87.03,,
17,44,383.52,0.17,0.0,-0.02,0.0,0.183,0.0,0.037,0.005,0.16,1.32,95.53,1.41,94.91,,
17,45,381.31,0.17,0.0,-0.02,0.01,0.183,0.0,0.037,-0.005,-0.45,1.22,105.81,1.3,105.2,,
17,46,381.23,0.17,0.0,0.0,0.01,0.183,0.0,0.013,-0.009,-0.83,0.63,113.97,0.68,113.34,,
17,47,379.59,0.17,0.0,0.04,0.0,0.185,0.0,-0.036,-0.007,-1.54,-0.45,123.67,-0.31,123.17,,
17,48,378.81,0.17,0.0,0.04,-0.01,0.185,0.0,-0.037,0.003,-1.76,-0.75,132.52,-0.6,132.08,,
17,49,376.29,0.18,0.0,0.05,-0.01,0.197,0.0,-0.047,0.0,-2.29,-1.32,143.12,-1.1,142.8,,
